distance,risk,value
1.459680666,heat,0
1.459982091,heat,0
1.460364234,heat,0
1.460863743,heat,0
1.461591991,heat,0
1.462984435,heat,0
1.464016962,heat,0
1.465381769,heat,0
1.467067381,heat,0
1.467185267,heat,0
1.468346472,heat,0
1.469757021,heat,0
1.471263245,heat,0
1.472773106,heat,0
1.473616472,heat,0
1.473720414,heat,0
1.473811023,heat,0
1.473880895,heat,0
1.474124872,heat,0
1.47492191,heat,0
1.475588388,heat,0
1.476061898,heat,0
1.477284136,heat,0
1.478750305,heat,0
1.479143234,heat,0
1.479873191,heat,0
1.48165484,heat,0
1.482075054,heat,0
1.483001968,heat,0
1.483550088,heat,0
1.484236482,heat,0
1.484355722,heat,0
1.484871936,heat,0
1.485632662,heat,0
1.485702891,heat,0
1.486441036,heat,0
1.487313017,heat,0
1.487604005,heat,0
1.488822032,heat,0
1.488858924,heat,0
1.489299402,heat,0
1.492199709,heat,0
1.492881743,heat,0
1.493064524,heat,0
1.493742664,heat,0
1.495835893,heat,0
1.49599038,heat,0
1.496094389,heat,0
1.496454125,heat,0
1.497031025,heat,0
1.497152227,heat,0
1.497494484,heat,0
1.497557998,heat,0
1.504692966,heat,0
1.50531584,heat,0
1.506182919,heat,0
1.506449371,heat,0
1.507273787,heat,0
1.507485834,heat,0
1.507723375,heat,0
1.508350155,heat,0
1.508834221,heat,0
1.509569754,heat,0
1.510782552,heat,0
1.518206697,heat,0
1.520031586,heat,0
1.5239439,heat,0
1.5272693,heat,0
1.528365716,heat,0
1.529364123,heat,0
1.530262452,heat,0
1.531122523,heat,0
1.533846823,heat,0
1.534607481,heat,0
1.535771465,heat,0
1.54743977,heat,0
1.552178954,heat,0
1.554206888,heat,0
1.554316231,heat,0
1.557910187,heat,0
1.558581487,heat,0
1.559183893,heat,0
1.559882739,heat,0
1.566331427,heat,0
1.568359607,heat,0
1.568458788,heat,0
1.569581447,heat,0
1.571575941,heat,0
1.572870956,heat,0
1.574989858,heat,0
1.58049239,heat,0
1.581539627,heat,0
1.582596008,heat,0
1.586281921,heat,0
1.588656447,heat,0
1.592130214,heat,0
1.593288405,heat,0
1.595112703,heat,0
1.601568657,heat,0
1.603648969,heat,0
1.605134196,heat,0
1.618588761,heat,0
1.619820801,heat,0
1.62137724,heat,0
1.629606613,heat,0
1.631780503,heat,0
1.631887072,heat,0
1.638085883,heat,0
1.639515392,heat,0
1.641011536,heat,0
1.641717568,heat,0
1.646314202,heat,0
1.647872286,heat,0
1.649904493,heat,0
1.65077687,heat,0
1.651785247,heat,0
1.652890826,heat,0
1.664690421,heat,0
1.665663191,heat,0
1.666413015,heat,0
1.675202783,heat,0
1.688549366,heat,0
1.698970729,heat,0
1.703638802,heat,0
1.704003605,heat,0
1.704365285,heat,0
1.705120842,heat,0
1.70572608,heat,0
1.706311341,heat,0
1.712184201,heat,0
1.712771817,heat,0
1.713960436,heat,0
1.714685958,heat,0
1.715263971,heat,0
1.715951148,heat,0
1.716649904,heat,0
1.717244837,heat,0
1.717827604,heat,0
1.71805663,heat,0
1.728372299,heat,0
1.736655118,heat,0
1.737293016,heat,0
1.738483811,heat,0
1.738701659,heat,0
1.743595305,heat,0
1.748502418,heat,0
1.753361361,heat,0
1.755805449,heat,0
1.757020413,heat,0
1.758278738,heat,0
1.759112344,heat,0
1.772699605,heat,0
1.779406361,heat,0
1.782759156,heat,0
1.786167073,heat,0
1.793939937,heat,0
1.797320654,heat,0
1.800125757,heat,0
1.800684658,heat,0
1.801492179,heat,0
1.802857904,heat,0
1.80485691,heat,0
1.805582831,heat,0
1.806185147,heat,0
1.811324988,heat,0
1.820522413,heat,0
1.828450397,heat,0
1.831155615,heat,0
1.831352476,heat,0
1.835044539,heat,0
1.843476197,heat,0
1.852212392,heat,0
1.861108346,heat,0
1.86951381,heat,0
1.869876252,heat,0
1.871806411,heat,0
1.872296735,heat,0
1.873213321,heat,0
1.873972996,heat,0
1.874162165,heat,0
1.875077593,heat,0
1.887158608,heat,0
1.893046739,heat,0
1.897765985,heat,0
1.905945968,heat,0
1.909085826,heat,0
1.918543851,heat,0
1.918730851,heat,0
1.921374858,heat,0
1.931563876,heat,0
1.931844892,heat,0
1.933817912,heat,0
1.937132922,heat,0
1.938740059,heat,0
1.939744103,heat,0
1.951444395,heat,0
1.954322926,heat,0
1.955724733,heat,0
1.9599282,heat,0
1.962319652,heat,0
1.963950513,heat,0
1.965774904,heat,0
1.969241597,heat,0
1.969922521,heat,0
1.97269327,heat,0
1.974372908,heat,0
1.975181958,heat,0
1.976523228,heat,0
1.97994209,heat,0
1.983323832,heat,0
1.999440009,heat,0
2.002212106,heat,0
2.004356341,heat,0
2.009357259,heat,0
2.015984769,heat,0
2.018637159,heat,0
2.021381216,heat,0
2.023178657,heat,0
2.025849627,heat,0
2.027662273,heat,0
2.029913067,heat,0
2.033158124,heat,0
2.037125274,heat,0
2.038752408,heat,0
2.056503827,heat,0
2.059407048,heat,0
2.061172409,heat,0
2.08017598,heat,0
2.08223722,heat,0
2.084411525,heat,0
2.0855591,heat,0
2.088384587,heat,0
2.095064037,heat,0
2.098701926,heat,0
2.09976236,heat,0
2.100260341,heat,0
2.100737131,heat,0
2.101325139,heat,0
2.10808055,heat,0
2.110288149,heat,0
2.111587999,heat,0
2.112550064,heat,0
2.113533674,heat,0
2.116142979,heat,0
2.120539145,heat,0
2.123605653,heat,0
2.124917362,heat,0
2.12583473,heat,0
2.12854973,heat,0
2.130066732,heat,0
2.132272734,heat,0
2.133868825,heat,0
2.13666376,heat,0
2.139432391,heat,0
2.139960697,heat,0
2.140522019,heat,0
2.141166361,heat,0
2.142101842,heat,0
2.143044609,heat,0
2.143955071,heat,0
2.144115183,heat,0
2.14460755,heat,0
2.1449448,heat,0
2.145820461,heat,0
2.146141685,heat,0
2.146762127,heat,0
2.146925237,heat,0
2.147081096,heat,0
2.147518255,heat,0
2.147999674,heat,0
2.148049963,heat,0
2.148639781,heat,0
2.148810242,heat,0
2.149772602,heat,0
2.150731553,heat,0
2.151331757,heat,0
2.15189339,heat,0
2.152502131,heat,0
2.152668807,heat,0
2.153159994,heat,0
2.15339513,heat,0
2.154030169,heat,0
2.154736413,heat,0
2.155351527,heat,0
2.15603869,heat,0
2.156643929,heat,0
2.157311289,heat,0
2.15795552,heat,0
2.158633948,heat,0
2.159373825,heat,0
2.160014203,heat,0
2.160671136,heat,0
2.161330021,heat,0
2.162002914,heat,0
2.162656585,heat,0
2.16332035,heat,0
2.163967822,heat,0
2.180039208,heat,0
2.183331246,heat,0
2.186975412,heat,0
2.197317685,heat,0
2.202561976,heat,0
2.204107843,heat,0
2.204254298,heat,0
2.204349818,heat,0
2.204470026,heat,0
2.20624329,heat,0
2.211354576,heat,0
2.216347464,heat,0
2.219692497,heat,0
2.220604559,heat,0
2.221461853,heat,0
2.222076301,heat,0
2.22288279,heat,0
2.223389076,heat,0
2.223501654,heat,0
2.230066333,heat,0
2.2390442,heat,0
2.24666189,heat,0
2.246723987,heat,0
2.24684459,heat,0
2.246962471,heat,0
2.249013947,heat,0
2.256070259,heat,0
2.256653776,heat,0
2.257546101,heat,0
2.259421535,heat,0
2.261022528,heat,0
2.261086817,heat,0
2.275862525,heat,0
2.276810044,heat,0
2.286353226,heat,0
2.290543585,heat,0
2.291735988,heat,0
2.292656798,heat,0
2.295046161,heat,0
2.29741584,heat,0
2.297520229,heat,0
2.298609473,heat,0
2.30018047,heat,0
2.308517909,heat,0
2.315644712,heat,0
2.332698078,heat,0
2.337047426,heat,0
2.343371058,heat,0
2.349064388,heat,0
2.351700072,heat,0
2.352858567,heat,0
2.353744534,heat,0
2.355206227,heat,0
2.356352824,heat,0
2.357562743,heat,0
2.359272672,heat,0
2.361037231,heat,0
2.362700789,heat,0
2.384709752,heat,0
2.394908013,heat,0
2.4109939,heat,0
2.419719064,heat,0
2.420336243,heat,0
2.420717668,heat,0
2.421021709,heat,0
2.421442428,heat,0
2.422091615,heat,0
2.422683393,heat,0
2.423139099,heat,0
2.424284332,heat,0
2.425032563,heat,0
2.425378957,heat,0
2.426047048,heat,0
2.426966361,heat,0
2.427790264,heat,0
2.429564482,heat,0
2.431010347,heat,0
2.433548952,heat,0
2.434412969,heat,0
2.435856203,heat,0
2.43723825,heat,0
2.437493691,heat,0
2.439704555,heat,0
2.44137865,heat,0
2.442741771,heat,0
2.443873765,heat,0
2.445170241,heat,0
2.447087417,heat,0
2.458964554,heat,0
2.461673585,heat,0
2.468431635,heat,0
2.473212715,heat,0
2.475644903,heat,0
2.48680631,heat,0
2.490645054,heat,0
2.49367054,heat,0
2.494240309,heat,0
2.494730783,heat,0
2.495257329,heat,0
2.495856075,heat,0
2.496424938,heat,0
2.497229239,heat,0
2.49804072,heat,0
2.503600721,heat,0
2.507078795,heat,0
2.508038556,heat,0
2.508709747,heat,0
2.509409779,heat,0
2.510900069,heat,0
2.517973664,heat,0
2.521009917,heat,0
2.525261963,heat,0
2.52771364,heat,0
2.528332137,heat,0
2.528871145,heat,0
2.528982145,heat,0
2.529695757,heat,0
2.530440214,heat,0
2.531536263,heat,0
2.533456592,heat,0
2.535132495,heat,0
2.536435742,heat,0
2.53656146,heat,0
2.539852188,heat,0
2.548359827,heat,0
2.557185075,heat,0
2.559682465,heat,0
2.562357115,heat,0
2.563399266,heat,0
2.578768967,heat,0
2.58178673,heat,0
2.583777079,heat,0
2.586571057,heat,0
2.586676817,heat,0
2.58681057,heat,0
2.589822485,heat,0
2.590735639,heat,0
2.591594921,heat,0
2.601304912,heat,0
2.602912594,heat,0
2.604174546,heat,0
2.605208127,heat,0
2.60660867,heat,0
2.608462214,heat,0
2.608576394,heat,0
2.614398513,heat,0
2.618238198,heat,0
2.619644635,heat,0
2.623092076,heat,0
2.635040555,heat,0
2.638401634,heat,0
2.639022647,heat,0
2.643425673,heat,0
2.645729067,heat,0
2.647491575,heat,0
2.648042752,heat,0
2.648917752,heat,0
2.649855004,heat,0
2.654178472,heat,0
2.65834249,heat,0
2.658566063,heat,0
2.661319337,heat,0
2.664914026,heat,0
2.66604678,heat,0
2.666603643,heat,0
2.667686363,heat,0
2.668718993,heat,0
2.669545568,heat,0
2.670236922,heat,0
2.67088748,heat,0
2.670939566,heat,0
2.671660677,heat,0
2.672330645,heat,0
2.672743286,heat,0
2.672905437,heat,0
2.673699209,heat,0
2.674396919,heat,0
2.674915458,heat,0
2.675214932,heat,0
2.675587406,heat,0
2.675945251,heat,0
2.67618542,heat,0
2.676677961,heat,0
2.677479212,heat,0
2.677780888,heat,0
2.67802177,heat,0
2.678261291,heat,0
2.678697301,heat,0
2.678948864,heat,0
2.679426544,heat,0
2.680001352,heat,0
2.680691645,heat,0
2.681504612,heat,0
2.688769309,heat,0
2.689938447,heat,0
2.691071227,heat,0
2.691888212,heat,0
2.692029863,heat,0
2.692955535,heat,0
2.694186715,heat,0
2.695381275,heat,0
2.702883021,heat,0
2.703092344,heat,0
2.704140291,heat,0
2.705058629,heat,0
2.705989219,heat,0
2.70666503,heat,0
2.711505633,heat,0
2.736342647,heat,0
2.73715668,heat,0
2.738015298,heat,0
2.739078244,heat,0
2.740049906,heat,0
2.741939122,heat,0
2.747503264,heat,0
2.748282924,heat,0
2.748978416,heat,0
2.749419653,heat,0
2.755074653,heat,0
2.762865996,heat,0
2.768702645,heat,0
2.771213729,heat,0
2.778938306,heat,0
2.782933544,heat,0
2.783769076,heat,0
2.784607032,heat,0
2.78627264,heat,0
2.787511457,heat,0
2.788079845,heat,0
2.792050845,heat,0
2.79211991,heat,0
2.793770127,heat,0
2.796095908,heat,0
2.797494369,heat,0
2.798931398,heat,0
2.803218968,heat,0
2.809676192,heat,0
2.812269353,heat,0
2.813870209,heat,0
2.814703268,heat,0
2.815537377,heat,0
2.817360751,heat,0
2.834095784,heat,0
2.842191163,heat,0
2.845248139,heat,0
2.845687695,heat,0
2.846525132,heat,0
2.847180666,heat,0
2.847290888,heat,0
2.847771973,heat,0
2.848260269,heat,0
2.848742192,heat,0
2.848898121,heat,0
2.849546092,heat,0
2.850365781,heat,0
2.851964159,heat,0
2.869068417,heat,0
2.873538755,heat,0
2.874388881,heat,0
2.875435094,heat,0
2.877293086,heat,0
2.880549048,heat,0
2.88797966,heat,0
2.891934107,heat,0
2.897729604,heat,0
2.914019859,heat,0
2.914592921,heat,0
2.917260236,heat,0
2.919798362,heat,0
2.920540969,heat,0
2.920715009,heat,0
2.92423906,heat,0
2.926870312,heat,0
2.927291192,heat,0
2.930979954,heat,0
2.932704777,heat,0
2.933584211,heat,0
2.935370092,heat,0
2.935931192,heat,0
2.936172317,heat,0
2.939696247,heat,0
2.940765139,heat,0
2.941366232,heat,0
2.942116829,heat,0
2.94284499,heat,0
2.944457696,heat,0
2.94537943,heat,0
2.945484639,heat,0
2.946424039,heat,0
2.952963251,heat,0
2.953270583,heat,0
2.953508123,heat,0
2.954012222,heat,0
2.954519029,heat,0
2.954982153,heat,0
2.955240939,heat,0
2.956060268,heat,0
2.956590027,heat,0
2.958848415,heat,0
2.962283416,heat,0
2.966094172,heat,0
2.970755131,heat,0
2.970888491,heat,0
2.971950301,heat,0
2.976795157,heat,0
2.977645931,heat,0
2.977729147,heat,0
2.978152212,heat,0
2.978480237,heat,0
2.978989802,heat,0
2.979542477,heat,0
2.979982864,heat,0
2.980425711,heat,0
2.980960503,heat,0
2.981407038,heat,0
2.982025166,heat,0
2.986858404,heat,0
3.001986863,heat,0
3.002870109,heat,0
3.003617709,heat,0
3.004789769,heat,0
3.005250539,heat,0
3.00591441,heat,0
3.007142382,heat,0
3.008106052,heat,0
3.008682472,heat,0
3.009420581,heat,0
3.010384206,heat,0
3.010851908,heat,0
3.011523384,heat,0
3.012162538,heat,0
3.01576954,heat,0
3.016349569,heat,0
3.016887842,heat,0
3.022591626,heat,0
3.023223697,heat,0
3.023456293,heat,0
3.024330014,heat,0
3.02527998,heat,0
3.025540212,heat,0
3.026161278,heat,0
3.026591545,heat,0
3.027009667,heat,0
3.027333719,heat,0
3.02768203,heat,0
3.031722168,heat,0
3.032020339,heat,0
3.032810552,heat,0
3.034553672,heat,0
3.036285007,heat,0
3.037745593,heat,0
3.0398838,heat,0
3.041578309,heat,0
3.042277155,heat,0
3.04280918,heat,0
3.043744917,heat,0
3.044774801,heat,0
3.045932245,heat,0
3.046830254,heat,0
3.047075501,heat,0
3.047897822,heat,0
3.048509523,heat,0
3.04900297,heat,0
3.049570948,heat,0
3.049720591,heat,0
3.050569008,heat,0
3.05116312,heat,0
3.051346967,heat,0
3.053751972,heat,0
3.054080119,heat,0
3.054638421,heat,0
3.056740877,heat,0
3.060530802,heat,0
3.061899935,heat,0
3.064979955,heat,0
3.065864123,heat,0
3.066137371,heat,0
3.066269753,heat,0
3.066756412,heat,0
3.072941669,heat,0
3.073285427,heat,0
3.074455787,heat,0
3.078053744,heat,0
3.079054276,heat,0
3.079939401,heat,0
3.087347023,heat,0
3.091624177,heat,0
3.092779738,heat,0
3.094104025,heat,0
3.095383907,heat,0
3.097175559,heat,0
3.097442861,heat,0
3.099076261,heat,0
3.10139532,heat,0
3.102527877,heat,0
3.103620017,heat,0
3.105451957,heat,0
3.10883419,heat,0
3.109457108,heat,0
3.109577615,heat,0
3.110314634,heat,0
3.112019128,heat,0
3.115486946,heat,0
3.1193278,heat,0
3.12560816,heat,0
3.12869428,heat,0
3.129759041,heat,0
3.13185041,heat,0
3.133952602,heat,0
3.134963859,heat,0
3.135054286,heat,0
3.136318024,heat,0
3.136819001,heat,0
3.137375422,heat,0
3.140715316,heat,0
3.143507297,heat,0
3.148662498,heat,0
3.149681588,heat,0
3.153766902,heat,0
3.153905946,heat,0
3.15466816,heat,0
3.155686284,heat,0
3.156712325,heat,0
3.156939061,heat,0
3.157600291,heat,0
3.16040859,heat,0
3.161930006,heat,0
3.162462364,heat,0
3.164246342,heat,0
3.170202508,heat,0
3.171694477,heat,0
3.183387866,heat,0
3.185768636,heat,0
3.187542869,heat,0
3.188955407,heat,0
3.189862358,heat,0
3.192375617,heat,0
3.193278533,heat,0
3.193481572,heat,0
3.193626603,heat,0
3.198206316,heat,0
3.198543578,heat,0
3.198920759,heat,0
3.199237588,heat,0
3.200217116,heat,0
3.201284226,heat,0
3.201757159,heat,0
3.202350078,heat,0
3.202875097,heat,0
3.203247119,heat,0
3.203647124,heat,0
3.2085426,heat,0
3.211017956,heat,0
3.211613561,heat,0
3.212438124,heat,0
3.216322909,heat,0
3.217757863,heat,0
3.220200396,heat,0
3.220339238,heat,0
3.220867705,heat,0
3.22190778,heat,0
3.224342723,heat,0
3.225418235,heat,0
3.227995323,heat,0
3.228866518,heat,0
3.228986739,heat,0
3.229648961,heat,0
3.230584086,heat,0
3.230953653,heat,0
3.232094209,heat,0
3.235018158,heat,0
3.23521182,heat,0
3.235725588,heat,0
3.236333379,heat,0
3.238609147,heat,0
3.239554843,heat,0
3.240479368,heat,0
3.243530608,heat,0
3.246410308,heat,0
3.248831755,heat,0
3.250191815,heat,0
3.250806408,heat,0
3.251276677,heat,0
3.252284519,heat,0
3.256133617,heat,0
3.26071667,heat,0
3.261417671,heat,0
3.265798692,heat,0
3.267219782,heat,0
3.26878386,heat,0
3.270326266,heat,0
3.271981605,heat,0
3.273025253,heat,0
3.274507117,heat,0
3.275983608,heat,0
3.276305062,heat,0
3.276508753,heat,0
3.277088624,heat,0
3.277307133,heat,0
3.278053024,heat,0
3.283189527,heat,0
3.287149934,heat,0
3.28773438,heat,0
3.288740029,heat,0
3.289076233,heat,0
3.289842317,heat,0
3.292819156,heat,0
3.295395958,heat,0
3.296050869,heat,0
3.296443431,heat,0
3.296810827,heat,0
3.297419262,heat,0
3.298760289,heat,0
3.302831048,heat,0
3.303028342,heat,0
3.303803354,heat,0
3.305174249,heat,0
3.306213542,heat,0
3.306822572,heat,0
3.307380047,heat,0
3.308256623,heat,0
3.309180099,heat,0
3.309653259,heat,0
3.311072781,heat,0
3.311506594,heat,0
3.311809205,heat,0
3.312246937,heat,0
3.313228024,heat,0
3.313466124,heat,0
3.313733276,heat,0
3.314588375,heat,0
3.314925697,heat,0
3.315019845,heat,0
3.315450321,heat,0
3.315945467,heat,0
3.315999319,heat,0
3.320654716,heat,0
3.323364578,heat,0
3.327906623,heat,0
3.330838152,heat,0
3.33126491,heat,0
3.331646356,heat,0
3.33183839,heat,0
3.332519406,heat,0
3.33287361,heat,0
3.333163674,heat,0
3.333519114,heat,0
3.334094204,heat,0
3.334367453,heat,0
3.334723443,heat,0
3.335037425,heat,0
3.336151829,heat,0
3.338671556,heat,0
3.339160821,heat,0
3.339504149,heat,0
3.339705355,heat,0
3.339937461,heat,0
3.340522464,heat,0
3.341821246,heat,0
3.341961848,heat,0
3.342037174,heat,0
3.34291097,heat,0
3.343769435,heat,0
3.345087987,heat,0
3.345362514,heat,0
3.346275689,heat,0
3.346930678,heat,0
3.347682995,heat,0
3.349154895,heat,0
3.349565051,heat,0
3.350491511,heat,0
3.351779494,heat,0
3.352098399,heat,0
3.35290116,heat,0
3.354412938,heat,0
3.35453364,heat,0
3.35552103,heat,0
3.356603735,heat,0
3.357321505,heat,0
3.358219544,heat,0
3.358828313,heat,0
3.359114994,heat,0
3.361274746,heat,0
3.363807671,heat,0
3.366158892,heat,0
3.368508587,heat,0
3.368559939,heat,0
3.369336833,heat,0
3.369581735,heat,0
3.370403541,heat,0
3.371756334,heat,0
3.372464868,heat,0
3.372543506,heat,0
3.373226724,heat,0
3.373568791,heat,0
3.373652008,heat,0
3.374150615,heat,0
3.374594655,heat,0
3.374631056,heat,0
3.374701823,heat,0
3.374776956,heat,0
3.374815854,heat,0
3.375688397,heat,0
3.375770238,heat,0
3.375843478,heat,0
3.376158547,heat,0
3.376469018,heat,0
3.376760679,heat,0
3.376918492,heat,0
3.377050677,heat,0
3.377548369,heat,0
3.377784695,heat,0
3.377937434,heat,0
3.378253269,heat,0
3.378717421,heat,0
3.379148449,heat,0
3.37918557,heat,0
3.379673935,heat,0
3.380530053,heat,0
3.380933246,heat,0
3.38230205,heat,0
3.384534825,heat,0
3.385216321,heat,0
3.387063804,heat,0
3.387227852,heat,0
3.388327348,heat,0
3.388613274,heat,0
3.38864689,heat,0
3.388680131,heat,0
3.388714613,heat,0
3.388748569,heat,0
3.388782569,heat,0
3.388815811,heat,0
3.388849426,heat,0
3.388883367,heat,0
3.38931314,heat,0
3.38964867,heat,0
3.389887486,heat,0
3.390260659,heat,0
3.39055763,heat,0
3.390765885,heat,0
3.391277924,heat,0
3.391383399,heat,0
3.391619333,heat,0
3.391824633,heat,0
3.394921273,heat,0
3.395065696,heat,0
3.395321731,heat,0
3.395445165,heat,0
3.395528903,heat,0
3.395543769,heat,0
3.396231714,heat,0
3.39626608,heat,0
3.396334087,heat,0
3.396402855,heat,0
3.396437337,heat,0
3.396472337,heat,0
3.396507777,heat,0
3.396541909,heat,0
3.396576622,heat,0
3.39661106,heat,0
3.396782087,heat,0
3.396956729,heat,0
3.397091265,heat,0
3.397692971,heat,0
3.398008797,heat,0
3.398307307,heat,0
3.398511985,heat,0
3.398860354,heat,0
3.399364521,heat,0
3.399449049,heat,0
3.399922193,heat,0
3.400320472,heat,0
3.400632037,heat,0
3.401122772,heat,0
3.401563739,heat,0
3.401661744,heat,0
3.401968216,heat,0
3.402042195,heat,0
3.402824424,heat,0
3.403345732,heat,0
3.403455189,heat,0
3.404050643,heat,0
3.404184183,heat,0
3.404566139,heat,0
3.404692574,heat,0
3.405341934,heat,0
3.405942138,heat,0
3.40619438,heat,0
3.40670699,heat,0
3.407395273,heat,0
3.407514541,heat,0
3.407949794,heat,0
3.408229583,heat,0
3.408722551,heat,0
3.408805701,heat,0
3.409278854,heat,0
